                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                  3.313,                 5.5608,                 3.8991,                0.00365,                0.09851,                0.00249,                0.00061,                 2.9628,                 30.167,                  3.468,               0.070044,              0.0033284,              0.0033284
                      1,                  2.562,                 4.3376,                 2.8873,                 0.8153,                0.02054,                 0.0207,                 0.0088,                 2.2456,                 3.3283,                 2.4611,               0.038725,              0.0053427,              0.0053427
